id,username,date,text,hashtags,geo,type,state,tweet,road_closure
1060901717384908800,CaltransDist3,2018-11-09 14:27:34+00:00,update  hwy 70 closed wb from garden dr  to hwy 89 junction eb from hwy 89 junction to hwy 149 junction  hwy 99 nb sb from shippee rd  to southgate ave  hwy 191 closed at hwy 70  ,,,official,California,update  hwy 70 closed wb from garden dr  to hwy 89 junction eb from hwy 89 junction to hwy 149 junction  hwy 99 nb sb from shippee rd  to southgate ave  hwy 191 closed at hwy 70  ,1
1060893972715855872,CaltransDist3,2018-11-09 13:56:48+00:00,the sr12 rio vista bridge connecting sacramento and solano counties reopened at 4 50 am and is scheduled for nighttime closure tonight at 9pm  to 5am  marine traffic will have access  more info at    saccountyca  solano county  cityofriovista  caltranshq,,,official,California,the sr12 rio vista bridge connecting sacramento and solano counties reopened at 4 50 am and is scheduled for nighttime closure tonight at 9pm  to 5am  marine traffic will have access  more info at    saccountyca  solano county  cityofriovista  caltranshq,0
1060773220431753216,CaltransDist3,2018-11-09 05:56:58+00:00,yes  download the caltrans quickmap app for up-to-date road closures ,,,official,California,yes  download the caltrans quickmap app for up-to-date road closures ,1
1060744465944473600,CaltransDist3,2018-11-09 04:02:43+00:00,update  hwy 99 now closed in both directions from southgate ave  in chico to the junction at hwy 149  #campfire,#CampFire,,official,California,update  hwy 99 now closed in both directions from southgate ave  in chico to the junction at hwy 149  #campfire,1
1060728084792455168,CaltransDist3,2018-11-09 02:57:37+00:00,hwy 99 is closed in both directions from durham pentz rd to neal rd due to zero visibility   butte county eb hwy 32 at yosemite dr is closed due to the fire jumped the canyon  #campfire  ,#campfire,,official,California,hwy 99 is closed in both directions from durham pentz rd to neal rd due to zero visibility   butte county eb hwy 32 at yosemite dr is closed due to the fire jumped the canyon  #campfire  ,1
1060715506603184128,CaltransDist3,2018-11-09 02:07:38+00:00,road closures still in place for hwy 70 at the hwy 149  ,,,official,California,road closures still in place for hwy 70 at the hwy 149  ,1
1060692265994080256,CaltransDist3,2018-11-09 00:35:17+00:00,caltrans crews have been assisting with road closures for the #campfire  motorists should #moveover for emergency personnel and drive  ,#CampFire #MoveOver,,official,California,caltrans crews have been assisting with road closures for the #campfire  motorists should #moveover for emergency personnel and drive  ,1
1060685396898570240,CaltransDist3,2018-11-09 00:07:59+00:00,hwy 191 and hwy 70 remain closed to traffic in both directions  fire is close to the  ,,,official,California,hwy 191 and hwy 70 remain closed to traffic in both directions  fire is close to the  ,1
1060674394211606528,CaltransDist3,2018-11-08 23:24:16+00:00,update  offramps at hwy 99 and skyway are   …,,,official,California,update  offramps at hwy 99 and skyway are   …,0
1060669956168200192,CaltransDist3,2018-11-08 23:06:38+00:00,offramps have also been opened at east 20th street and hwy   …,,,official,California,offramps have also been opened at east 20th street and hwy   …,0
1060665495890755584,CaltransDist3,2018-11-08 22:48:55+00:00,update  chp has reopened hwy 99 to nb sb traffic  neal rd  and skyway exits are closed to traffic ,,,official,California,update  chp has reopened hwy 99 to nb sb traffic  neal rd  and skyway exits are closed to traffic ,0
1060661824289263616,CaltransDist3,2018-11-08 22:34:19+00:00,this image is from our traffic camera on highway 32 in chico  #campfire makes it appear to be dusk due to all the smoke   caltransd2   ,#CampFire,,official,California,this image is from our traffic camera on highway 32 in chico  #campfire makes it appear to be dusk due to all the smoke   caltransd2   ,1
1060637224738336768,CaltransDist3,2018-11-08 20:56:34+00:00,caltrans is assisting chp and calfire with #campfire road closures  for up-to-date closures please download our quickmap on itunes or google play or visit     ,#CampFire,,official,California,caltrans is assisting chp and calfire with #campfire road closures  for up-to-date closures please download our quickmap on itunes or google play or visit     ,1
1060635965385957376,CaltransDist3,2018-11-08 20:51:34+00:00,update  nb and sb lanes are closed on hwy 99 from hwy 32 junction to the hwy 149 junction  offramps at east 20th street are  ,,,official,California,update  nb and sb lanes are closed on hwy 99 from hwy 32 junction to the hwy 149 junction  offramps at east 20th street are  ,1
1060631780384956417,CaltransDist3,2018-11-08 20:34:56+00:00,update  sb hwy 99 is now closed from the hwy 32 junction to the hwy 149 junction  more information about current #campfire road closures can be found here     buttesheriff   ,#CampFire,,official,California,update  sb hwy 99 is now closed from the hwy 32 junction to the hwy 149 junction  more information about current #campfire road closures can be found here     buttesheriff   ,1
1060612433218129921,CaltransDist3,2018-11-08 19:18:03+00:00,the sr12 rio vista bridge connecting sacramento and solano counties is scheduled for nighttime closures tonight and friday  marine traffic will have access  more info at    saccountyca  solano county  cityofriovista  caltranshq  caltransd4   ,,,official,California,the sr12 rio vista bridge connecting sacramento and solano counties is scheduled for nighttime closures tonight and friday  marine traffic will have access  more info at    saccountyca  solano county  cityofriovista  caltranshq  caltransd4   ,1
1060603013302149120,CaltransDist3,2018-11-08 18:40:38+00:00,yes pedestrian access will be available  enjoy your walk ,,,official,California,yes pedestrian access will be available  enjoy your walk ,0
1060600248333037569,CaltransDist3,2018-11-08 18:29:38+00:00,   calfire butteco will have the most recent information about fire evacuations   ,,,official,California,   calfire butteco will have the most recent information about fire evacuations   ,1
1060598701641482240,CaltransDist3,2018-11-08 18:23:30+00:00,update  offramps at hwy 99 and skyway are closed to assist with evacuation traffic flow  # ,#CampFirepic,,official,California,update  offramps at hwy 99 and skyway are closed to assist with evacuation traffic flow  # ,1
1060597042177748992,CaltransDist3,2018-11-08 18:16:54+00:00,contact  buttesheriff for emergency transportation inquiries  if someone is in need of an emergency evacuation please call 911 ,,,official,California,contact  buttesheriff for emergency transportation inquiries  if someone is in need of an emergency evacuation please call 911 ,0
1060580893742362624,CaltransDist3,2018-11-08 17:12:44+00:00,critical fire weather conditions from extremely low humidity and gusty winds tonight through friday morning  red flag warning in effect through friday morning per  nwssacramento,,,official,California,critical fire weather conditions from extremely low humidity and gusty winds tonight through friday morning  red flag warning in effect through friday morning per  nwssacramento,1
1060576672989081601,CaltransDist3,2018-11-08 16:55:58+00:00,highway 191 also closed at highway 70 due to #campfire  mandatory evacuations for paradise magalia areas  fire and road closure info     ,#CampFire,,official,California,highway 191 also closed at highway 70 due to #campfire  mandatory evacuations for paradise magalia areas  fire and road closure info     ,1
1065283874941353984,Caltrans9,2018-11-21 16:40:42+00:00,temporary road closure status •ebbetts pass  sr-4  3pm today 11 20 •sonora pass  sr-108  noon 11 21 •tioga pass  sr-120  6pm today 11 20 winter seasonal closures •bishop creek  sr-168w - jno cardinal village •mammoth lakes  sr-203 - main lodge to mono madera county   …,,,official,California,temporary road closure status •ebbetts pass  sr-4  3pm today 11 20 •sonora pass  sr-108  noon 11 21 •tioga pass  sr-120  6pm today 11 20 winter seasonal closures •bishop creek  sr-168w - jno cardinal village •mammoth lakes  sr-203 - main lodge to mono madera county   …,1
1063564663021953025,Caltrans9,2018-11-16 22:49:10+00:00,pass closures sr 203 from mammoth mountain inn- mono madera cty line- closed for winter season  sr-168w  bishop crk  temporarily closing at the winter gate on mon 11 19 at    the reopening of this route is dependent upon the completion of road work and favorable  ,,,official,California,pass closures sr 203 from mammoth mountain inn- mono madera cty line- closed for winter season  sr-168w  bishop crk  temporarily closing at the winter gate on mon 11 19 at    the reopening of this route is dependent upon the completion of road work and favorable  ,0
1066454972349313024,CaltransD4,2018-11-24 22:14:13+00:00,traffic alert  sr-160 isleton bridge in the delta closed to motorists due to emergency repairs  use sr-12 or sr-160 as detours  check quick map or 511 for latest   caltransdist3  caltransdist10  chpsolano  chpsaccomm   ,,,official,California,traffic alert  sr-160 isleton bridge in the delta closed to motorists due to emergency repairs  use sr-12 or sr-160 as detours  check quick map or 511 for latest   caltransdist3  caltransdist10  chpsolano  chpsaccomm   ,1
1065311571516116992,CaltransD4,2018-11-21 18:30:45+00:00,want to find out more   caltransd4 &  cityofsanmateo hosting community meetings to discuss upcoming 101 managed lanes project  meetings are scheduled on nov 28 & dec 5  go to the link for more details     ,,,official,California,want to find out more   caltransd4 &  cityofsanmateo hosting community meetings to discuss upcoming 101 managed lanes project  meetings are scheduled on nov 28 & dec 5  go to the link for more details     ,0
1065038013963497472,CaltransD4,2018-11-21 00:23:44+00:00,please share our 2018 holiday travel safety message from assemblymember jim frazier caltrans & chp    #beworkzonealert #nodistracteddriving  caltranshq  chp goldengate  asmfrazier   ,#BeWorkZoneAlert #NoDistractedDriving,,official,California,please share our 2018 holiday travel safety message from assemblymember jim frazier caltrans & chp    #beworkzonealert #nodistracteddriving  caltranshq  chp goldengate  asmfrazier   ,0
1064638056857137152,CaltransD4,2018-11-19 21:54:27+00:00, johndreynolds thanks for bringing it to our attention  the light was repaired this morning  you can report all future issues at  ,,,official,California, johndreynolds thanks for bringing it to our attention  the light was repaired this morning  you can report all future issues at  ,0
1064636230200107008,CaltransD4,2018-11-19 21:47:11+00:00,follow us on fb   ,,,official,California,follow us on fb   ,0
1060618931214249984,CaltransD4,2018-11-08 19:43:53+00:00,plan ahead  nighttime closures on sr-1 in  pacifica nov 13-14  watch for detours  construction of new san jose av sr-1 pedestrian over crossing continues    plz #beworkzonealert  511sfbay   ,#BeWorkZoneAlert,,official,California,plan ahead  nighttime closures on sr-1 in  pacifica nov 13-14  watch for detours  construction of new san jose av sr-1 pedestrian over crossing continues    plz #beworkzonealert  511sfbay   ,1
1065342117931814913,CaltransDist1,2018-11-21 20:32:08+00:00,albion river bridge helicopter work on state route 1 has concluded for now  photo - helicopter staging equipment for geotechnical studies below the bridge on 11 20 2018  helicopter work resumes on mon  12 3  expect 20 minute delays mon-fri 8am-5pm  thank you  #traffic #thanks,#Traffic #Thanks,,official,California,albion river bridge helicopter work on state route 1 has concluded for now  photo - helicopter staging equipment for geotechnical studies below the bridge on 11 20 2018  helicopter work resumes on mon  12 3  expect 20 minute delays mon-fri 8am-5pm  thank you  #traffic #thanks,1
1064036058860404736,CaltransDist1,2018-11-18 06:02:19+00:00,us 101 through crescent city has been reopened ,,,official,California,us 101 through crescent city has been reopened ,0
1063891472645124096,CaltransDist1,2018-11-17 20:27:47+00:00,us 101 through crescent city is closed due to law enforcement activities  chp has set up a detour using local roads and motorists should expect minor delays ,,,official,California,us 101 through crescent city is closed due to law enforcement activities  chp has set up a detour using local roads and motorists should expect minor delays ,1
1063565420597174273,CaltransDist1,2018-11-16 22:52:11+00:00,#seasonal weather driving tip mothballs send sleeping squirrels scurrying  small animals seek heat under your car’s hood chew hoses make messes and damage your engine  tip  place it away from the windshield wiper area so the smell doesn’t permeate the car’s  ,#Seasonal,,official,California,#seasonal weather driving tip mothballs send sleeping squirrels scurrying  small animals seek heat under your car’s hood chew hoses make messes and damage your engine  tip  place it away from the windshield wiper area so the smell doesn’t permeate the car’s  ,0
1062802651950137344,CaltransDist1,2018-11-14 20:21:12+00:00,what is super fog  find out at   … # ,#FogSciencepic,,official,California,what is super fog  find out at   … # ,0
1062503730317119490,CaltransDist1,2018-11-14 00:33:24+00:00,what is super fog  find out at   … # ,#FogSciencepic,,official,California,what is super fog  find out at   … # ,0
1060657106976555008,CaltransDist1,2018-11-08 22:15:35+00:00,firefighters are battling a 20 acres fire near dos rios off highway 162 east of highway 101  mendocino county   #brushyfire is 25  contained    …,#BrushyFire,,official,California,firefighters are battling a 20 acres fire near dos rios off highway 162 east of highway 101  mendocino county   #brushyfire is 25  contained    …,1
1060655931325743104,CaltransDist1,2018-11-08 22:10:54+00:00,thick smoke over mendocino county is from a large wildfire the camp fire in butte county  the smoke has drifted about 100 miles causing low visibility and reduced air quality hazard  residents and visitors are asked to turn on their headlights when driving  # ,#CalFirepic,,official,California,thick smoke over mendocino county is from a large wildfire the camp fire in butte county  the smoke has drifted about 100 miles causing low visibility and reduced air quality hazard  residents and visitors are asked to turn on their headlights when driving  # ,1
1060645765171691520,CaltransDist1,2018-11-08 21:30:30+00:00,sand house traffic camera is now working  thank you for your patience ,,,official,California,sand house traffic camera is now working  thank you for your patience ,0
1060323159440642048,CaltransDist1,2018-11-08 00:08:35+00:00,traffic update - sr 211 and goble lane in ferndale now open ,,,official,California,traffic update - sr 211 and goble lane in ferndale now open ,0
1066152132296945664,CaltransD2,2018-11-24 02:10:51+00:00,drainage systems tree removal new guardial and wrosion control  caltrans and contractor tullis inc  worked incessantly on sr299 in the weeks and months after the #carrfire to be prepared for the winter  it is now up to nature  slow down and drive  ,#CarrFire,,official,California,drainage systems tree removal new guardial and wrosion control  caltrans and contractor tullis inc  worked incessantly on sr299 in the weeks and months after the #carrfire to be prepared for the winter  it is now up to nature  slow down and drive  ,1
1066116376081747969,CaltransD2,2018-11-23 23:48:46+00:00,traffic update it is anticipated that on monday november 26th caltrans will reassess the situation and determine along with cal fire and the command center the direction for reopening state route 70 and under what  ,,,official,California,traffic update it is anticipated that on monday november 26th caltrans will reassess the situation and determine along with cal fire and the command center the direction for reopening state route 70 and under what  ,0
1066115562105786368,CaltransD2,2018-11-23 23:45:32+00:00,caltrans highly recommends the public to drive to conditions  please slow down avoid distractions and focus on driving  safety is up to all of us  be a partner in safety  ,,,official,California,caltrans highly recommends the public to drive to conditions  please slow down avoid distractions and focus on driving  safety is up to all of us  be a partner in safety  ,0
1066115342903246849,CaltransD2,2018-11-23 23:44:39+00:00,caltrans crews are on the state’s highways this thanksgiving weekend ensuring that debris or fallen rocks do not pose a threat to motorists  due to the recent fires caltrans is especially monitoring sr70 sr299 & i-5 making sure we respond promptly to emergencies   caltranshq,,,official,California,caltrans crews are on the state’s highways this thanksgiving weekend ensuring that debris or fallen rocks do not pose a threat to motorists  due to the recent fires caltrans is especially monitoring sr70 sr299 & i-5 making sure we respond promptly to emergencies   caltranshq,1
1066110456404692992,CaltransD2,2018-11-23 23:25:14+00:00,during rain or snow remember to drive defensively slow down and focus on driving  #nodistractionsplease  caltranshq  chpsusanville  plumascountynews  caltransdistrict3  caltransdistrict1  plumascountysheriff  trinitycounty  lassencounty  visitcalifornia   ,#NoDistractionsPlease,,official,California,during rain or snow remember to drive defensively slow down and focus on driving  #nodistractionsplease  caltranshq  chpsusanville  plumascountynews  caltransdistrict3  caltransdistrict1  plumascountysheriff  trinitycounty  lassencounty  visitcalifornia   ,0
1065696574271971328,CaltransD2,2018-11-22 20:00:37+00:00,final-tri sr 299 at lewiston is open ,,,official,California,final-tri sr 299 at lewiston is open ,0
1065672115834126336,CaltransD2,2018-11-22 18:23:26+00:00,alert - tri sr 299  traffic slowing at lewiston rd due to multi vehicle collision ,,,official,California,alert - tri sr 299  traffic slowing at lewiston rd due to multi vehicle collision ,1
1065651959426768896,CaltransD2,2018-11-22 17:03:20+00:00, sazerala - would you be kind to tell us where at  exit or town nearby   also what time  construction was minimal on wednesday  we had at least 2 car accidents on rainy wednesday morning which caused road closures to clear the area  perhaps that was the case ,,,official,California, sazerala - would you be kind to tell us where at  exit or town nearby   also what time  construction was minimal on wednesday  we had at least 2 car accidents on rainy wednesday morning which caused road closures to clear the area  perhaps that was the case ,0
1065485881455169538,CaltransD2,2018-11-22 06:03:24+00:00,final- sb las 395  traffic is returning to normal approx 7 mi south of milford ,,,official,California,final- sb las 395  traffic is returning to normal approx 7 mi south of milford ,1
1065481500617916416,CaltransD2,2018-11-22 05:46:00+00:00,final - sis 97  traffic is returning to normal 1 mile south of mt  hebron summit ,,,official,California,final - sis 97  traffic is returning to normal 1 mile south of mt  hebron summit ,0
1065456534266638337,CaltransD2,2018-11-22 04:06:47+00:00,update - sb las us 395 one way traffic control in effect approx 7 miles south of milford due to two vehicle traffic collision ,,,official,California,update - sb las us 395 one way traffic control in effect approx 7 miles south of milford due to two vehicle traffic collision ,1
1065431516547768320,CaltransD2,2018-11-22 02:27:22+00:00,alert  sb las us 395 - sb lane blocked approx 7 mi south of milford due to a 2 vehicle collision ,,,official,California,alert  sb las us 395 - sb lane blocked approx 7 mi south of milford due to a 2 vehicle collision ,1
1065423231484538880,CaltransD2,2018-11-22 01:54:27+00:00,update-sis 97  roadway remains closed 1 mike south of mt hebron due to muti-vehicle collision ,,,official,California,update-sis 97  roadway remains closed 1 mike south of mt hebron due to muti-vehicle collision ,1
1065385771471781889,CaltransD2,2018-11-21 23:25:36+00:00,drive safely and have a happy thanksgiving  ,,,official,California,drive safely and have a happy thanksgiving  ,0
1065374772492623873,CaltransD2,2018-11-21 22:41:54+00:00,before you take the road be informed  during rain and snow --and especially around areas affected by the fire it is critical that motorists understand what situations they may encounter and be prepared in case of traffic delays road closures or emergencies ,,,official,California,before you take the road be informed  during rain and snow --and especially around areas affected by the fire it is critical that motorists understand what situations they may encounter and be prepared in case of traffic delays road closures or emergencies ,1
1065373685094072320,CaltransD2,2018-11-21 22:37:34+00:00,while we are prepared to respond to emergencies shall they arise during thanksgiving weekend we kindly ask motorists to do their part by driving saving  slow down focus on driving and drive defensively during this thanksgiving weekend ,,,official,California,while we are prepared to respond to emergencies shall they arise during thanksgiving weekend we kindly ask motorists to do their part by driving saving  slow down focus on driving and drive defensively during this thanksgiving weekend ,0
1065367147830898688,CaltransD2,2018-11-21 22:11:36+00:00,final - sb shasta i-5  all lanes clear and open southbound at salt creek ,,,official,California,final - sb shasta i-5  all lanes clear and open southbound at salt creek ,0
1065355055254007809,CaltransD2,2018-11-21 21:23:33+00:00,final - tehama sr 99  roadway is clear at childs avenue one mile south of dairyville ,,,official,California,final - tehama sr 99  roadway is clear at childs avenue one mile south of dairyville ,0
1065349685504688128,CaltransD2,2018-11-21 21:02:12+00:00,final-siskiyou sr 96  roadway open near dogget creek ,,,official,California,final-siskiyou sr 96  roadway open near dogget creek ,0
1065349084578377728,CaltransD2,2018-11-21 20:59:49+00:00,alert  sr 99 tehama county - roadway blocked at childs ave approx 1 mi south of dairyville due to a 2 vehicle collision,,,official,California,alert  sr 99 tehama county - roadway blocked at childs ave approx 1 mi south of dairyville due to a 2 vehicle collision,1
1065327365016801280,CaltransD2,2018-11-21 19:33:31+00:00,update  sb shasta i-5  one lane open at slate creek at site of jack-knifed big rig ,,,official,California,update  sb shasta i-5  one lane open at slate creek at site of jack-knifed big rig ,0
1065323916531392512,CaltransD2,2018-11-21 19:19:49+00:00,closure - sr 89  lassen loop road through lassen park is closed from the south park boundary to the junction of st 44 due to winter weather conditions ,,,official,California,closure - sr 89  lassen loop road through lassen park is closed from the south park boundary to the junction of st 44 due to winter weather conditions ,1
1065320749999616001,CaltransD2,2018-11-21 19:07:14+00:00,important information from the national weather   …,,,official,California,important information from the national weather   …,0
1065319800237318144,CaltransD2,2018-11-21 19:03:27+00:00,alert - sr siskiyou 96  one way traffic control in effect near dogget creek due to solo vehicle traffic collision ,,,official,California,alert - sr siskiyou 96  one way traffic control in effect near dogget creek due to solo vehicle traffic collision ,0
1065312334329999360,CaltransD2,2018-11-21 18:33:47+00:00,alert - sb shasta i-5  all southbound lanes are blocked at slate creek due to a jack-knifed big rig  not eto ,,,official,California,alert - sb shasta i-5  all southbound lanes are blocked at slate creek due to a jack-knifed big rig  not eto ,1
1065296492276011008,CaltransD2,2018-11-21 17:30:50+00:00,the rain has started  please drive with caution and remember that wet roadways reduce tire traction especially at high vehicle speeds  hydroplaning caused by vehicle speed and rain accumulations on the roadway can result in loss of driver control  drive safely for conditions ,,,official,California,the rain has started  please drive with caution and remember that wet roadways reduce tire traction especially at high vehicle speeds  hydroplaning caused by vehicle speed and rain accumulations on the roadway can result in loss of driver control  drive safely for conditions ,0
1065047005213257728,CaltransD2,2018-11-21 00:59:28+00:00,snow forecast for state route 89 from  noaa through friday  ,,,official,California,snow forecast for state route 89 from  noaa through friday  ,0
1065046881686839296,CaltransD2,2018-11-21 00:58:58+00:00,snow forecast for state route 36e through friday morning from   ,,,official,California,snow forecast for state route 36e through friday morning from   ,0
1065046705412878336,CaltransD2,2018-11-21 00:58:16+00:00,snow forecast from  noaa for state route 44 through friday  ,,,official,California,snow forecast from  noaa for state route 44 through friday  ,0
1065030722937794560,CaltransD2,2018-11-20 23:54:46+00:00, caltransd2 deputy district director don anderson & maintenance manager roger lucas talking with special crews today in redding in preparation for winter  ,,,official,California, caltransd2 deputy district director don anderson & maintenance manager roger lucas talking with special crews today in redding in preparation for winter  ,0
1065028989272522752,CaltransD2,2018-11-20 23:47:52+00:00,update  sr 70 now closed from   miles west of the jarbo gap to the greenville wye due to the #campfire  no current eto on highway reopening fully ,#CampFire,,official,California,update  sr 70 now closed from   miles west of the jarbo gap to the greenville wye due to the #campfire  no current eto on highway reopening fully ,0
1064988754757083136,CaltransD2,2018-11-20 21:08:00+00:00,thank you ,,,official,California,thank you ,0
1064967970697314304,CaltransD2,2018-11-20 19:45:25+00:00,tree removal is a very important step to bring the highways back to safe and optimal conditions  great job   …,,,official,California,tree removal is a very important step to bring the highways back to safe and optimal conditions  great job   …,0
1064963710614036480,CaltransD2,2018-11-20 19:28:29+00:00,we are prepared for responding to problems in case the rain or snow severely hit fire-impacted areas  at caltrans d2 we are monitoring the highways and areas close to the #carrfire #deltafire and #hirtsfire  maintenance pio & other teams will be on call thanksgiving  ,#CarrFire #DeltaFire #HirtsFire,,official,California,we are prepared for responding to problems in case the rain or snow severely hit fire-impacted areas  at caltrans d2 we are monitoring the highways and areas close to the #carrfire #deltafire and #hirtsfire  maintenance pio & other teams will be on call thanksgiving  ,1
1064962320818794496,CaltransD2,2018-11-20 19:22:57+00:00,weather summary from  nwssacramento - the pattern of dry weather with poor air quality is expected to end today as a series of weather systems move through norcal  the first system moves in late tonight and spreads across the area wednesday into early  ,,,official,California,weather summary from  nwssacramento - the pattern of dry weather with poor air quality is expected to end today as a series of weather systems move through norcal  the first system moves in late tonight and spreads across the area wednesday into early  ,0
1064673299718799361,CaltransD2,2018-11-20 00:14:29+00:00, caltransd2 deputy district director don anderson & maintenance manager roger lucas talking with redding north redding east redding landscape gibson burney & mt  shasta crews today in redding in preparation for winter  ,,,official,California, caltransd2 deputy district director don anderson & maintenance manager roger lucas talking with redding north redding east redding landscape gibson burney & mt  shasta crews today in redding in preparation for winter  ,0
1064670108520349696,CaltransD2,2018-11-20 00:01:49+00:00,final  shasta i-5 - traffic is returning to normal at conant road ,,,official,California,final  shasta i-5 - traffic is returning to normal at conant road ,1
1064652274947903489,CaltransD2,2018-11-19 22:50:57+00:00,traffic alert  sb i-5 at conant road  shasta county  - #2 lane blocked due to solo vehicle rollover  will update,#2,,official,California,traffic alert  sb i-5 at conant road  shasta county  - #2 lane blocked due to solo vehicle rollover  will update,1
1064604987173392384,CaltransD2,2018-11-19 19:43:03+00:00,update  sr 70 is now closed between cherokee road and the greenville wye due to the #campfire,#CampFire,,official,California,update  sr 70 is now closed between cherokee road and the greenville wye due to the #campfire,1
1064564991552962560,CaltransD2,2018-11-19 17:04:07+00:00,⁦  caltransd2⁩ deputy district director don anderson & maintenance manager roger lucas talking with yreka grass lake yreka special projects and seiad crews this morning in yreka in preparation for winter  ,,,official,California,⁦  caltransd2⁩ deputy district director don anderson & maintenance manager roger lucas talking with yreka grass lake yreka special projects and seiad crews this morning in yreka in preparation for winter  ,0
1063585472490889216,CaltransD2,2018-11-17 00:11:51+00:00,update  us 395 at doyle railroad overhead  lassen county  - traffic returning to normal following multiple vehicle traffic collision  final,,,official,California,update  us 395 at doyle railroad overhead  lassen county  - traffic returning to normal following multiple vehicle traffic collision  final,1
1063531410860892160,CaltransD2,2018-11-16 20:37:02+00:00,update     395 at the doyle railroad overhead  lassen county  - one-way traffic control in effect following multiple vehicle traffic collision  will update,,,official,California,update     395 at the doyle railroad overhead  lassen county  - one-way traffic control in effect following multiple vehicle traffic collision  will update,1
1063528624450527233,CaltransD2,2018-11-16 20:25:58+00:00, caltransd2 participating in the north state stem career fair today at the shasta district fairgrounds in  ,,,official,California, caltransd2 participating in the north state stem career fair today at the shasta district fairgrounds in  ,0
1063515843630256128,CaltransD2,2018-11-16 19:35:10+00:00,traffic alert     395 at doyle  lassen county  - multiple vehicle collision at railroad overhead  roadway is not blocked  will update,,,official,California,traffic alert     395 at doyle  lassen county  - multiple vehicle collision at railroad overhead  roadway is not blocked  will update,1
1063247639091638272,CaltransD2,2018-11-16 01:49:26+00:00,the national weather services sees an increased possibility for rain   there is increasing confidence in a pattern change mid to late next week with potential precipitation but exact timing and amounts are uncertain  onshore flow should increase humidity and lower fire danger   ,,,official,California,the national weather services sees an increased possibility for rain   there is increasing confidence in a pattern change mid to late next week with potential precipitation but exact timing and amounts are uncertain  onshore flow should increase humidity and lower fire danger   ,0
1063214402902454272,CaltransD2,2018-11-15 23:37:21+00:00,sr70 spring garden bridge in plumas county  beginning on friday november 16 2018  all lanes open  intermittent flagging during daylight hours  minimal delays if any   plumascounty  chpquincy   ,,,official,California,sr70 spring garden bridge in plumas county  beginning on friday november 16 2018  all lanes open  intermittent flagging during daylight hours  minimal delays if any   plumascounty  chpquincy   ,0
1063210333915889664,CaltransD2,2018-11-15 23:21:11+00:00,traffic alert  sr 70 east of quincy spring garden bridge on friday november 16 2018 caltrans and its contractors will be removing the traffic signal and opening both lanes at the spring garden bridge on sr-70 east of quincy in plumas county  we anticipate 5-minute  ,,,official,California,traffic alert  sr 70 east of quincy spring garden bridge on friday november 16 2018 caltrans and its contractors will be removing the traffic signal and opening both lanes at the spring garden bridge on sr-70 east of quincy in plumas county  we anticipate 5-minute  ,0
1063138910946025472,CaltransD2,2018-11-15 18:37:23+00:00,dry weather at least into early next week  light winds continued areas of persistent smoke poor air quality at least through saturday  gusty northeasterly winds expected sat night into early sunday over mountains foothills bringing a brief period of increased fire  ,,,official,California,dry weather at least into early next week  light winds continued areas of persistent smoke poor air quality at least through saturday  gusty northeasterly winds expected sat night into early sunday over mountains foothills bringing a brief period of increased fire  ,1
1063107509508988930,CaltransD2,2018-11-15 16:32:36+00:00,state route 32 remains closed in  caltransdist3 to through traffic between chico & forest ranch  sr 32 has been reopened between forest ranch and the junction with sr 36 in tehama county  use quickmap for updates     ,,,official,California,state route 32 remains closed in  caltransdist3 to through traffic between chico & forest ranch  sr 32 has been reopened between forest ranch and the junction with sr 36 in tehama county  use quickmap for updates     ,0
1062878205021835264,CaltransD2,2018-11-15 01:21:26+00:00,remember quickmap has the most current updates on the states highway conditions and road closures   ,,,official,California,remember quickmap has the most current updates on the states highway conditions and road closures   ,1
1062869579645378560,CaltransD2,2018-11-15 00:47:09+00:00,heads up modoc county  sr-299 east cedar pass project to begin construction activities soon  minimal or none traffic  ,,,official,California,heads up modoc county  sr-299 east cedar pass project to begin construction activities soon  minimal or none traffic  ,1
1062869153982296064,CaltransD2,2018-11-15 00:45:28+00:00,journalists from northern california have been working hard to keep the people informed  we at caltrans also appreciate their hard work and dedication  thank you journos   …,,,official,California,journalists from northern california have been working hard to keep the people informed  we at caltrans also appreciate their hard work and dedication  thank you journos   …,0
1062859941931757568,CaltransD2,2018-11-15 00:08:51+00:00,planning ahead  december 2018 to february 2019 work on sr44  old station and hat creek communities   no traffic disruptions  preliminary work scheduled for the construction of a new structure to replace the bridge over hat creek close to sugar loaf drive in shasta county ,,,official,California,planning ahead  december 2018 to february 2019 work on sr44  old station and hat creek communities   no traffic disruptions  preliminary work scheduled for the construction of a new structure to replace the bridge over hat creek close to sugar loaf drive in shasta county ,1
1062857517808607233,CaltransD2,2018-11-14 23:59:13+00:00,⁦  caltransd2⁩ tree crew working on sr 70 today in eastern butte county removing hazard trees from the #campfire ⁦  caltranshq⁩ ,#CampFire,,official,California,⁦  caltransd2⁩ tree crew working on sr 70 today in eastern butte county removing hazard trees from the #campfire ⁦  caltranshq⁩ ,1
1062856984221802496,CaltransD2,2018-11-14 23:57:06+00:00,⁦  caltransd2⁩ tree crew working on sr 70 today removing hazardous trees from the # ,#CampFirepic,,official,California,⁦  caltransd2⁩ tree crew working on sr 70 today removing hazardous trees from the # ,0
