id,username,date,text,hashtags,geo,type,tweet,road_closure
1190839168647258112,CALFIRE_PIO,2019-11-03 03:52:37,#rt  cal fire  #easyfire off west easy street and west los angeles avenue simi valley in ventura county is 1806 a…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'EasyFire', 'indices': [15, 24]}]",,official,#RT  CAL FIRE  #EasyFire off West Easy Street and West Los Angeles Avenue Simi Valley in Ventura County is 1806 a…  ,1
1190839167179206658,CALFIRE_PIO,2019-11-03 03:52:36,#rt  cal fire  #mariafire off of bradley road and solano verde dr top of south mt santa paula in ventura county i…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'MariaFire', 'indices': [15, 25]}]",,official,#RT  CAL FIRE  #MariaFire off of Bradley Road and Solano Verde Dr Top of South Mt Santa Paula in Ventura County i…  ,1
1190820909294276610,CountyVentura,2019-11-03 02:40:03,"🍂 ya se cambió el clima  🍂 ¡no se olvide cambiar los relojes 

🕰 el horario de verano termina a las 2    este dom…  ",[],,official,"🍂 Ya se cambió el clima  🍂 ¡No se olvide cambiar los relojes 

🕰 El Horario de Verano termina a las 2    este dom…  ",0
1190818682525536262,CaltransDist3,2019-11-03 02:31:12,rt  chpsouthsac  fatal traffic collision northbound i-5 just north of elk grove blvd  all lanes at this location are closed with an eto of…,[],,official,RT  CHPSouthSac  Fatal traffic collision northbound I-5 just north of Elk Grove Blvd  All lanes at this location are closed with an ETO of…,1
1190818216156655616,CAL_FIRE,2019-11-03 02:29:21,#kincadefire off john kincade road and burned mountain road northeast of geyserville in sonoma county is 77758 ac…  ,"[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official,#KincadeFire off John Kincade Road and Burned Mountain Road northeast of Geyserville in Sonoma County is 77758 ac…  ,1
1190817134131269632,VCFD,2019-11-03 02:25:03,register at #vcalert today to know about developing incidents in your community     ,"[{'text': 'VCAlert', 'indices': [12, 20]}]",,official,Register at #VCAlert today to know about developing incidents in your community     ,0
1190814904481042432,CAL_FIRE,2019-11-03 02:16:12,#46fire off of 5300 block of 46th street east of jurupa valley in riverside county remains 328 acres and 90  conta…  ,"[{'text': '46Fire', 'indices': [0, 7]}]",,official,#46Fire off of 5300 block of 46th Street East of Jurupa Valley in Riverside County remains 328 acres and 90  conta…  ,1
1190810996639617024,CALFIRELNU,2019-11-03 02:00:40,#kincadefire off john kincade road and burned mountain road northeast of geyserville in sonoma county is 77758 ac…  ,"[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official,#KincadeFire off John Kincade Road and Burned Mountain Road northeast of Geyserville in Sonoma County is 77758 ac…  ,1
1190810736043290626,CAL_FIRE,2019-11-03 01:59:38,#easyfire off west easy street and west los angeles avenue simi valley in ventura county is 1806 acres and 100  c…  ,"[{'text': 'EasyFire', 'indices': [0, 9]}]",,official,#EasyFire off West Easy Street and West Los Angeles Avenue Simi Valley in Ventura County is 1806 acres and 100  c…  ,1
1190809285908762624,CAL_FIRE,2019-11-03 01:53:52,#mariafire off of bradley road and solano verde dr top of south mt santa paula in ventura county is 9412 acres an…  ,"[{'text': 'MariaFire', 'indices': [0, 10]}]",,official,#MariaFire off of Bradley Road and Solano Verde Dr Top of South Mt Santa Paula in Ventura County is 9412 acres an…  ,1
1190808854818410497,CALFIRE_PIO,2019-11-03 01:52:09,#rt  cal fire  #hillfire off of granite hill and pyrite street in jurupa valley in riverside county is 494 acres a…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'HillFire', 'indices': [15, 24]}]",,official,#RT  CAL FIRE  #HillFire off of Granite Hill and Pyrite Street in Jurupa Valley in Riverside County is 494 acres a…  ,1
1190808853627260928,CALFIRE_PIO,2019-11-03 01:52:09,#rt  cal fire  #burrisfire off potter valley rd and hwy 20 east of calpella in mendocino county is 703 acres and 9…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'BurrisFire', 'indices': [15, 26]}]",,official,#RT  CAL FIRE  #BurrisFire off Potter Valley Rd and Hwy 20 east of Calpella in Mendocino County is 703 acres and 9…  ,1
1190808852050186241,CALFIRE_PIO,2019-11-03 01:52:09,#rt  cal fire  #daylightsaving time ends tomorrow so after you change the time on your clocks also test the batteri…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'DaylightSaving', 'indices': [15, 30]}]",,official,#RT  CAL FIRE  #DaylightSaving time ends tomorrow so after you change the time on your clocks also test the batteri…  ,1
1190808005203202048,CAL_FIRE,2019-11-03 01:48:47,#hillfire off of granite hill and pyrite street in jurupa valley in riverside county is 494 acres and 100  contain…  ,"[{'text': 'HillFire', 'indices': [0, 9]}]",,official,#HillFire off of Granite Hill and Pyrite Street in Jurupa Valley in Riverside County is 494 acres and 100  contain…  ,1
1190806839136382977,Caltrans9,2019-11-03 01:44:09,kern county - eastbound sr 58 near tehachapi is now reopened to through traffic ,[],,official,Kern County - Eastbound SR 58 near Tehachapi is now reopened to through traffic ,0
1190806641693741056,CAL_FIRE,2019-11-03 01:43:22,#burrisfire off potter valley rd and hwy 20 east of calpella in mendocino county is 703 acres and 97  contained …  ,"[{'text': 'BurrisFire', 'indices': [0, 11]}]",,official,#BurrisFire off Potter Valley Rd and Hwy 20 east of Calpella in Mendocino County is 703 acres and 97  contained …  ,1
1190803307146690561,CountyVentura,2019-11-03 01:30:07,"🍂 it’s time to fall back  🍂

🕰 don’t forget to set your clocks back an hour tonight  daylight saving time ends at 2…  ",[],,official,"🍂 It’s time to fall back  🍂

🕰 Don’t forget to set your clocks back an hour tonight  Daylight Saving Time ends at 2…  ",0
1190798303115366402,Caltrans9,2019-11-03 01:10:14,kern county - eastbound state route 58 is closed at mill street near tehachapi due to a brush fire  avoid this sect…  ,[],,official,Kern County - Eastbound State Route 58 is closed at Mill Street near Tehachapi due to a brush fire  Avoid this sect…  ,1
1190784316487303168,CaltransDist6,2019-11-03 00:14:39,madera county update  all lanes now open and clear   ,[],,official,MADERA COUNTY Update  All lanes now open and clear   ,0
1190780629215899648,CAL_FIRE,2019-11-03 00:00:00,#daylightsaving time ends tomorrow so after you change the time on your clocks also test the batteries in your smok…  ,"[{'text': 'DaylightSaving', 'indices': [0, 15]}]",,official,#DaylightSaving time ends tomorrow so after you change the time on your clocks also test the batteries in your smok…  ,0
1190774541250912257,CALFIRESANDIEGO,2019-11-02 23:35:48,#crestwoodfire near campo  final  fire is now 100  contained  firefighters will remain at scene overnight to patrol…  ,"[{'text': 'CrestwoodFire', 'indices': [0, 14]}]",,official,#CrestwoodFire near Campo  final  Fire is now 100  contained  Firefighters will remain at scene overnight to patrol…  ,1
1190756285693616128,CaltransDist6,2019-11-02 22:23:16,madera county update  southbound 99 remains closed just north of chowchilla at this time  traffic is being detoure…  ,[],,official,MADERA COUNTY Update  Southbound 99 remains closed just north of Chowchilla at this time  Traffic is being detoure…  ,1
1190750536707928064,CALFIRELNU,2019-11-02 22:00:25,#kincadefire repopulation update for saturday november 2 2019 at 3 00 pm  more here     ,"[{'text': 'kincadefire', 'indices': [0, 12]}]",,official,#kincadefire Repopulation Update for Saturday November 2 2019 at 3 00 PM  More Here     ,1
1190730443085139973,CountyVentura,2019-11-02 20:40:34,"press conference update #mariafire  vcfd pio 
-
habrá una rueda de prensa hoy en el ventura county sheriff’s dept …  ","[{'text': 'MariaFire', 'indices': [24, 34]}]",,official,"Press conference update #MariaFire  VCFD PIO 
-
Habrá una rueda de prensa hoy en el Ventura County Sheriff’s Dept …  ",0
1190711353628971008,CountyVentura,2019-11-02 19:24:43, vchumanservices  micop805  cause805,[],,official, VCHumanServices  MICOP805  CAUSE805,0
1190711164864360448,CountyVentura,2019-11-02 19:23:58, vchumanservices  micop805  cause805,[],,official, VCHumanServices  MICOP805  CAUSE805,0
1190710776731856897,CountyVentura,2019-11-02 19:22:26,mixteco video - nuevo video en mixteco  israel vásquez con el programa de recursos para trabajadores agrícolas del…  ,[],,official,Mixteco video - NUEVO video en mixteco  Israel Vásquez con el Programa de Recursos para Trabajadores Agrícolas del…  ,0
1190710412704022528,CountyVentura,2019-11-02 19:20:59,spanish message - mensaje en español  israel vásquez con el programa de recursos para trabajadores agrícolas del c…  ,[],,official,Spanish message - Mensaje en español  Israel Vásquez con el Programa de Recursos para Trabajadores Agrícolas del C…  ,0
1190710295636824064,CaltransDist7,2019-11-02 19:20:31,reminder  northbound i-710 is restricted to two lanes at florence ave this weekend for paving work  expect delays i…  ,[],,official,Reminder  Northbound I-710 is restricted to TWO lanes at Florence Ave this weekend for paving work  Expect delays i…  ,1
1190707679347564544,VCFD,2019-11-02 19:10:07,"need n95 masks  
visits   for distribution locations and information on obtaining the current…  ",[],,official,"Need N95 Masks  
Visits   for distribution locations and information on obtaining the current…  ",0
1190704471065518080,CALFIREAEU,2019-11-02 18:57:22,"are you or someone you know interested in joining cal fire for the 2020 fire season  

applications are now open fo…  ",[],,official,"Are you or someone you know interested in joining CAL FIRE for the 2020 fire season  

Applications are now open fo…  ",0
1190695861354786819,CALFIRELNU,2019-11-02 18:23:10,el incendio de kinkade en la carretera john kincade y la carretera de montaña quemada al noreste de geyserville en…  ,[],,official,El incendio de Kinkade en la carretera John Kincade y la carretera de Montaña Quemada al noreste de Geyserville en…  ,0
1190682246434312192,CountyVentura,2019-11-02 17:29:04,"evacuation update from  venturasheriff 
   
evacuaciones suspendidas vea el volante adjunto o visite al…  ",[],,official,"Evacuation update from  VENTURASHERIFF 
   
Evacuaciones suspendidas vea el volante adjunto o visite al…  ",0
1190680065308119047,CountyVentura,2019-11-02 17:20:23," vcfd pio price rd 
hondo ranch rd 
aggen rd 
berylwood rd 
e la loma ave",[],,official," VCFD PIO Price Rd 
Hondo Ranch Rd 
Aggen Rd 
Berylwood Rd 
E La Loma Ave",0
1190680026951208960,CountyVentura,2019-11-02 17:20:14,"1 2 areas where evac  orders lifted #mariafire  vcfd pio 
   
suspensión de las órdenes de evacuación obligatorias…  ","[{'text': 'MariaFire', 'indices': [36, 46]}]",,official,"1 2 Areas where evac  orders lifted #MariaFire  VCFD PIO 
   
Suspensión de las órdenes de evacuación obligatorias…  ",0
1190676576934883328,CaltransDist3,2019-11-02 17:06:32,rt  calfire butteco  yesterday the chico air attack base hosted an orientation of copter 205 from vina helitack  attended by cal fire and…,[],,official,RT  CALFIRE ButteCo  Yesterday the Chico Air Attack Base hosted an orientation of Copter 205 from Vina Helitack  Attended by CAL FIRE and…,1
1190670328969617408,CALFIRE_SLO,2019-11-02 16:41:42,calfire slo county fire paso robles fd templeton fd assisting mda with  firefighter fill the boot  donation  at t…  ,[],,official,CALFIRE SLO County Fire Paso Robles FD Templeton FD assisting MDA with  Firefighter Fill the Boot  donation  At t…  ,1
1190669830497529856,CountyVentura,2019-11-02 16:39:43, vcfd pio en la mayoría de las situaciones si se ven drones cerca de un incendio los aviones de extinción de ince…  ,[],,official, VCFD PIO En la mayoría de las situaciones si se ven drones cerca de un incendio los aviones de extinción de ince…  ,0
1190669530952916992,CountyVentura,2019-11-02 16:38:32,"🚨drone warning from  vcfd pio 🚨
   
un pequeño drone puede causar un accidente grave o fatal si choca con un avión…  ",[],,official,"🚨Drone warning from  VCFD PIO 🚨
   
Un pequeño drone puede causar un accidente grave o fatal si choca con un avión…  ",0
1190667382777364485,CaltransDist7,2019-11-02 16:30:00,"i-5 pavement rehab project in #santaclarita #castaic #la

here are the planned closures tonight  sat  night sun  mo…  ","[{'text': 'SantaClarita', 'indices': [30, 43]}, {'text': 'Castaic', 'indices': [44, 52]}, {'text': 'LA', 'indices': [53, 56]}]",,official,"I-5 Pavement Rehab Project in #SantaClarita #Castaic #LA

Here are the planned closures tonight  Sat  night Sun  mo…  ",1
1190666666973073408,CountyVentura,2019-11-02 16:27:09,"#mariafire 11 2 fact sheet from  vcfd pio 
   
hoja de datos para el #incendiomaria del 2 de nov   ","[{'text': 'MariaFire', 'indices': [0, 10]}, {'text': 'IncendioMaria', 'indices': [69, 83]}]",,official,"#MariaFire 11 2 Fact Sheet from  VCFD PIO 
   
Hoja de datos para el #IncendioMaria del 2 de nov   ",0
1190665520393183233,CaltransHQ,2019-11-02 16:22:36,#trafficalert  fire related state hwy  closures - saturday nov  2nd   9 30 am  please note conditions are subject…  ,"[{'text': 'TrafficAlert', 'indices': [0, 13]}]",,official,#TrafficAlert  Fire related State Hwy  Closures - Saturday Nov  2nd   9 30 AM  Please note conditions are subject…  ,1
1190662866291982336,CaltransHQ,2019-11-02 16:12:03,rt  cagovernor   californians deserve world-class utilities that prioritize safety and affordability entities that will lead the world in…,[],,official,RT  CAgovernor   Californians deserve world-class utilities that prioritize safety and affordability entities that will lead the world in…,0
1190662835761635328,CaltransHQ,2019-11-02 16:11:56,rt  cagovernor  “this cannot — and will not — be the new normal  california demands better  pg&amp e customers deserve a utility that leads the…,[],,official,RT  CAgovernor  “This cannot — and will not — be the new normal  California demands better  PG&amp E customers deserve a utility that leads the…,0
1190657862009262081,CALFIRE_PIO,2019-11-02 15:52:10,#rt  cal fire  #kincadefire off john kincade road and burned mountain road northeast of geyserville in sonoma coun…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'KincadeFire', 'indices': [15, 27]}]",,official,#RT  CAL FIRE  #KincadeFire off John Kincade Road and Burned Mountain Road northeast of Geyserville in Sonoma Coun…  ,1
1190657860524531718,CALFIRE_PIO,2019-11-02 15:52:09,#rt  cal fire  #46fire off of 5300 block of 46th street east of jurupa valley in riverside county remains 300 acre…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': '46Fire', 'indices': [15, 22]}]",,official,#RT  CAL FIRE  #46Fire off of 5300 block of 46th Street East of Jurupa Valley in Riverside County remains 300 acre…  ,1
1190657858897096706,CALFIRE_PIO,2019-11-02 15:52:09,#rt  cal fire  #easyfire off west easy street and west los angeles avenue simi valley in ventura county is 1806 a…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'EasyFire', 'indices': [15, 24]}]",,official,#RT  CAL FIRE  #EasyFire off West Easy Street and West Los Angeles Avenue Simi Valley in Ventura County is 1806 a…  ,1
1190657857617846273,CALFIRE_PIO,2019-11-02 15:52:09,#rt  cal fire  #mariafire off of bradley road and solano verde dr top of south mt santa paula in ventura county i…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'MariaFire', 'indices': [15, 25]}]",,official,#RT  CAL FIRE  #MariaFire off of Bradley Road and Solano Verde Dr Top of South Mt Santa Paula in Ventura County i…  ,1
1190657856288296960,CALFIRE_PIO,2019-11-02 15:52:08,#rt  cal fire  #hillfire off of granite valley and pyrite street in jurupa valley in riverside county is 494 acres…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'HillFire', 'indices': [15, 24]}]",,official,#RT  CAL FIRE  #HillFire off of Granite Valley and Pyrite Street in Jurupa Valley in Riverside County is 494 acres…  ,1
1190657854816079872,CALFIRE_PIO,2019-11-02 15:52:08,#rt  cal fire  #burrisfire off potter valley rd and hwy 20 east of calpella in mendocino county is 703 acres and 9…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'BurrisFire', 'indices': [15, 26]}]",,official,#RT  CAL FIRE  #BurrisFire off Potter Valley Rd and Hwy 20 east of Calpella in Mendocino County is 703 acres and 9…  ,1
1190657615199686657,CALFIRESANDIEGO,2019-11-02 15:51:11,#crestwoodfire near campo  update  fire has been mapped at 32 acres and is 45  contained  all roads open  please d…  ,"[{'text': 'CrestwoodFire', 'indices': [0, 14]}]",,official,#CrestwoodFire near Campo  update  Fire has been mapped at 32 acres and is 45  contained  All roads open  please d…  ,0
1190655009232318469,CaltransDist3,2019-11-02 15:40:50,rt  chp sac   sac  south sac sr12   terminous rd   trfc collision-no inj    ,[],,official,RT  chp sac   SAC  South Sac Sr12   Terminous Rd   Trfc Collision-No Inj    ,0
1190652407312568320,CaltransDist3,2019-11-02 15:30:29,while traveling today remember emergency guardrail work is happening on southbound i-5 near arena blvd  until 2     ,[],,official,While traveling today remember emergency guardrail work is happening on southbound I-5 near Arena Blvd  until 2     ,0
1190648917358043136,CaltransDist3,2019-11-02 15:16:37,"see those flashing lights ahead  they help keep our workers safe  be sure and do your part and #moveover  
  ","[{'text': 'MoveOver', 'indices': [96, 105]}]",,official,"See those flashing lights ahead  They help keep our workers safe  Be sure and do your part and #MoveOver  
  ",0
1190643871765520386,CaltransDist3,2019-11-02 14:56:34,rt  chp sac   chico  yuba sutter sr20   plantz rd   trfc collision-1141 enrt    ,[],,official,RT  chp sac   CHICO  Yuba Sutter Sr20   Plantz Rd   Trfc Collision-1141 Enrt    ,0
1190643101687091203,CALFIRE_MEU,2019-11-02 14:53:31,#burrisfire update  703 acres 96  contained,"[{'text': 'BurrisFire', 'indices': [0, 11]}]",,official,#BurrisFire Update  703 acres 96  contained,0
1190642155997368322,CAL_FIRE,2019-11-02 14:49:45,#kincadefire off john kincade road and burned mountain road northeast of geyserville in sonoma county is 77758 ac…  ,"[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official,#KincadeFire off John Kincade Road and Burned Mountain Road northeast of Geyserville in Sonoma County is 77758 ac…  ,1
1190639740199919616,CaltransDist3,2019-11-02 14:40:09,#trafficalert  i-5 southbound near arena blvd  the #1 lane is closed for guardrail repair  eto 2    reminder “slo…  ,"[{'text': 'TrafficAlert', 'indices': [0, 13]}]",,official,#TrafficAlert  I-5 southbound near Arena Blvd  the #1 lane is closed for guardrail repair  ETO 2    Reminder “Slo…  ,1
1190636974505201664,CAL_FIRE,2019-11-02 14:29:10,#46fire off of 5300 block of 46th street east of jurupa valley in riverside county remains 300 acres and 85  conta…  ,"[{'text': '46Fire', 'indices': [0, 7]}]",,official,#46Fire off of 5300 block of 46th Street East of Jurupa Valley in Riverside County remains 300 acres and 85  conta…  ,1
1190635956841435136,CALFIRESANDIEGO,2019-11-02 14:25:07,#crestwoodfire near campo  update  the fire’s forward rate of spread has been stopped at 20 acres  firefighters wil…  ,"[{'text': 'CrestwoodFire', 'indices': [0, 14]}]",,official,#CrestwoodFire near Campo  update  The fire’s forward rate of spread has been stopped at 20 acres  Firefighters wil…  ,1
1190635755980197889,CAL_FIRE,2019-11-02 14:24:19,#easyfire off west easy street and west los angeles avenue simi valley in ventura county is 1806 acres and 95  co…  ,"[{'text': 'EasyFire', 'indices': [0, 9]}]",,official,#EasyFire off West Easy Street and West Los Angeles Avenue Simi Valley in Ventura County is 1806 acres and 95  co…  ,1
1190634637577486336,CAL_FIRE,2019-11-02 14:19:53,#mariafire off of bradley road and solano verde dr top of south mt santa paula in ventura county is 9412 acres an…  ,"[{'text': 'MariaFire', 'indices': [0, 10]}]",,official,#MariaFire off of Bradley Road and Solano Verde Dr Top of South Mt Santa Paula in Ventura County is 9412 acres an…  ,1
1190632982219870208,CAL_FIRE,2019-11-02 14:13:18,#hillfire off of granite valley and pyrite street in jurupa valley in riverside county is 494 acres and 95  contai…  ,"[{'text': 'HillFire', 'indices': [0, 9]}]",,official,#HillFire off of Granite Valley and Pyrite Street in Jurupa Valley in Riverside County is 494 acres and 95  contai…  ,1
1190632891610353664,CountyVentura,2019-11-02 14:12:56,"#mariafire morning update from  vcfd pio 
-
buenos días desde la cima de south mountain   los bomberos de ayuda mut…  ","[{'text': 'MariaFire', 'indices': [0, 10]}]",,official,"#MariaFire morning update from  VCFD PIO 
-
Buenos días desde la cima de South Mountain   Los bomberos de ayuda mut…  ",0
1190631818006908941,CaltransDist7,2019-11-02 14:08:40,nb i-5 in #burbank has only two lanes open for traffic this weekend until 5am monday 11 4  avoid traffic delay - u…  ,"[{'text': 'Burbank', 'indices': [10, 18]}]",,official,NB I-5 in #Burbank has only two lanes open for traffic this weekend until 5AM Monday 11 4  Avoid traffic delay - u…  ,0
1190631017461084160,CAL_FIRE,2019-11-02 14:05:30,#burrisfire off potter valley rd and hwy 20 east of calpella in mendocino county is 703 acres and 96  contained …  ,"[{'text': 'BurrisFire', 'indices': [0, 11]}]",,official,#BurrisFire off Potter Valley Rd and Hwy 20 east of Calpella in Mendocino County is 703 acres and 96  contained …  ,1
1190630215556329473,CALFIRELNU,2019-11-02 14:02:18,#kincadefire off john kincade road and burned mountain road northeast of geyserville in sonoma county is 77758 ac…  ,"[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official,#KincadeFire off John Kincade Road and Burned Mountain Road northeast of Geyserville in Sonoma County is 77758 ac…  ,1
1190624679267930112,CALFIRE_SLO,2019-11-02 13:40:18,rt  calfire slo   slo city fire was able to utilize their utv side by side to quickly assist the hiker from the top of madonna mtn  to san…,[],,official,RT  CALFIRE SLO   SLO City Fire was able to utilize their UTV side by side to quickly assist the hiker from the top of Madonna Mtn  to San…,1
1190624281442410497,CALFIRE_SLO,2019-11-02 13:38:44,the #mariafire has now burned approx  9400 acres within ventura county  some evacuation orders starting to be lift…  ,"[{'text': 'MariaFire', 'indices': [4, 14]}]",,official,The #MariaFire has now burned approx  9400 acres within Ventura County  Some evacuation orders starting to be lift…  ,1
1190620710621704192,CountyVentura,2019-11-02 13:24:32,"  vcfd pio update on evac  orders #mariafire 
-
#incendiomaria se han suspendido las órdenes de evacuación para las…  ","[{'text': 'MariaFire', 'indices': [34, 44]}, {'text': 'IncendioMaria', 'indices': [48, 62]}]",,official,"  VCFD PIO Update on evac  orders #MariaFire 
-
#IncendioMaria Se han suspendido las órdenes de evacuación para las…  ",1
1190562198973607936,CaltransDist6,2019-11-02 09:32:02,madera county  southbound state route 99 is currently closed just south of chowchilla boulevard due to a multi-vehi…  ,[],,official,MADERA COUNTY  Southbound State Route 99 is currently CLOSED just south of Chowchilla Boulevard due to a multi-vehi…  ,1
1190558513614868480,Caltrans8,2019-11-02 09:17:23,update  collision cleared all lanes open  ,[],,official,Update  Collision cleared all lanes open  ,0
1190555665653059584,Caltrans8,2019-11-02 09:06:04,update  collision cleared all lanes open  ,[],,official,Update  Collision cleared all lanes open  ,0
1190545792768958466,Caltrans8,2019-11-02 08:26:50,sbco  nb sr-15 north of duncan canyon rd in fontana  traffic collision blocking lanes #3 #4 and shoulder  unknown…  ,[],,official,SBCO  NB SR-15 north of Duncan Canyon Rd in Fontana  Traffic collision blocking lanes #3 #4 and shoulder  Unknown…  ,1
1190476670584668160,CALFIRE_PIO,2019-11-02 03:52:10,#rt  cal fire  #easyfire off west easy street and west los angeles avenue simi valley in ventura county is 1806 a…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'EasyFire', 'indices': [15, 24]}]",,official,#RT  CAL FIRE  #EasyFire off West Easy Street and West Los Angeles Avenue Simi Valley in Ventura County is 1806 a…  ,1
1190476668663664640,CALFIRE_PIO,2019-11-02 03:52:10,#rt  cal fire  #kincadefire off john kincade road and burned mountain road northeast of geyserville in sonoma coun…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'KincadeFire', 'indices': [15, 27]}]",,official,#RT  CAL FIRE  #KincadeFire off John Kincade Road and Burned Mountain Road northeast of Geyserville in Sonoma Coun…  ,1
1190476667183095808,CALFIRE_PIO,2019-11-02 03:52:10,#rt  cal fire  #46fire off of 5300 block of 46th street east of jurupa valley in riverside county is 300 acres and…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': '46Fire', 'indices': [15, 22]}]",,official,#RT  CAL FIRE  #46Fire off of 5300 block of 46th Street East of Jurupa Valley in Riverside County is 300 acres and…  ,1
1190476665161441280,CALFIRE_PIO,2019-11-02 03:52:09,#rt  cal fire  #mariafire off of bradley road and solano verde dr top of south mt santa paula in ventura county i…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'MariaFire', 'indices': [15, 25]}]",,official,#RT  CAL FIRE  #MariaFire off of Bradley Road and Solano Verde Dr Top of South Mt Santa Paula in Ventura County i…  ,1
1190476663513133057,CALFIRE_PIO,2019-11-02 03:52:09,#rt  cal fire  #hillfire off of granite valley and pyrite street in jurupa valley in riverside county is 628 acres…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'HillFire', 'indices': [15, 24]}]",,official,#RT  CAL FIRE  #HillFire off of Granite Valley and Pyrite Street in Jurupa Valley in Riverside County is 628 acres…  ,1
1190476661894111232,CALFIRE_PIO,2019-11-02 03:52:08,#rt  cal fire  #burrisfire off potter valley rd and hwy 20 east of calpella in mendocino county is 703 acres and 9…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'BurrisFire', 'indices': [15, 26]}]",,official,#RT  CAL FIRE  #BurrisFire off Potter Valley Rd and Hwy 20 east of Calpella in Mendocino County is 703 acres and 9…  ,1
1190472790622625793,CaltransDist6,2019-11-02 03:36:45,bakersfield update  all lanes are now open and clear on southbound sr 99   ,[],,official,BAKERSFIELD Update  All lanes are now open and clear on Southbound SR 99   ,0
1190463654929534977,Caltrans8,2019-11-02 03:00:27,#60swarm continues this weekend with westbound sr-60 closures from friday at 10pm  to monday at 5am   remember to u…  ,"[{'text': '60Swarm', 'indices': [0, 8]}]",,official,#60Swarm continues this weekend with westbound SR-60 closures from Friday at 10pm  to Monday at 5am   Remember to u…  ,1
1190460420475125761,Caltrans8,2019-11-02 02:47:36,sbco  us-395 in adeltano closed in both directions from mojave to cactus due to police activity  unknown duration o…  ,[],,official,SBCO  US-395 in Adeltano closed in both directions from Mojave to Cactus due to police activity  Unknown duration o…  ,1
1190458832683556864,CAL_FIRE,2019-11-02 02:41:18,#easyfire off west easy street and west los angeles avenue simi valley in ventura county is 1806 acres and 80  co…  ,"[{'text': 'EasyFire', 'indices': [0, 9]}]",,official,#EasyFire off West Easy Street and West Los Angeles Avenue Simi Valley in Ventura County is 1806 acres and 80  co…  ,1
1190456190003634176,CAL_FIRE,2019-11-02 02:30:47,#kincadefire off john kincade road and burned mountain road northeast of geyserville in sonoma county is 77758 ac…  ,"[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official,#KincadeFire off John Kincade Road and Burned Mountain Road northeast of Geyserville in Sonoma County is 77758 ac…  ,1
1190454566032031744,CAL_FIRE,2019-11-02 02:24:20,#46fire off of 5300 block of 46th street east of jurupa valley in riverside county is 300 acres and 85  contained …  ,"[{'text': '46Fire', 'indices': [0, 7]}]",,official,#46Fire off of 5300 block of 46th Street East of Jurupa Valley in Riverside County is 300 acres and 85  contained …  ,1
1190453890560299008,Caltrans8,2019-11-02 02:21:39,update  collision cleared all lanes open   ,[],,official,Update  Collision cleared all lanes open   ,0
1190453004786266112,CAL_FIRE,2019-11-02 02:18:08,#mariafire off of bradley road and solano verde dr top of south mt santa paula in ventura county is 9412 acres  l…  ,"[{'text': 'MariaFire', 'indices': [0, 10]}]",,official,#MariaFire off of Bradley Road and Solano Verde Dr Top of South Mt Santa Paula in Ventura County is 9412 acres  L…  ,1
1190452304375242752,CAL_FIRE,2019-11-02 02:15:21,#hillfire off of granite valley and pyrite street in jurupa valley in riverside county is 628 acres and 95  contai…  ,"[{'text': 'HillFire', 'indices': [0, 9]}]",,official,#HillFire off of Granite Valley and Pyrite Street in Jurupa Valley in Riverside County is 628 acres and 95  contai…  ,1
1190451678903824384,CAL_FIRE,2019-11-02 02:12:52,#burrisfire off potter valley rd and hwy 20 east of calpella in mendocino county is 703 acres and 95  contained …  ,"[{'text': 'BurrisFire', 'indices': [0, 11]}]",,official,#BurrisFire off Potter Valley Rd and Hwy 20 east of Calpella in Mendocino County is 703 acres and 95  contained …  ,1
1190447644033736704,CALFIRELNU,2019-11-02 01:56:50,#kincadefire off john kincade road and burned mountain road northeast of geyserville in sonoma county is 77758 ac…  ,"[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official,#KincadeFire off John Kincade Road and Burned Mountain Road northeast of Geyserville in Sonoma County is 77758 ac…  ,1
