id,username,date,text,hashtags,geo,type,tweet,road_closure
622919256414359552,Caltrans8,2015-07-20 00:01:38+00:00, caltrans8 4 miles west of desert center  major delays ,,,official, Caltrans8 4 miles west of Desert Center  Major delays ,1
622917875007778817,Caltrans8,2015-07-19 23:56:09+00:00,10 closed in both directions  desert center due to flooding until water subsides ,,,official,10 closed in both directions  Desert Center due to flooding until water subsides ,0
622917874793906176,Caltrans8,2015-07-19 23:56:09+00:00,10 closed in both directions near desert center due to flooding until water subsides ,,,official,10 closed in both directions near Desert Center due to flooding until water subsides ,0
622917874768703488,Caltrans8,2015-07-19 23:56:09+00:00,10 closed in both directions  desert center due to flooding  will reopen when flooding subsides ,,,official,10 closed in both directions  Desert Center due to flooding  Will reopen when flooding subsides ,0
622917615460204545,Caltrans8,2015-07-19 23:55:07+00:00,rvco  i-10 eb wb at pm   flooding all lanes blocked both directions unknown time to clear #caltrans8,#caltrans8,,official,RVCO  I-10 EB WB at PM   flooding all lanes blocked both directions unknown time to clear #caltrans8,0
622917304557416449,Caltrans8,2015-07-19 23:53:53+00:00,rvco  sr-91w at adams pm   flooding 3 right lanes blocked in both directions 1 lane open both directions unknown time to clear,,,official,RVCO  SR-91W at Adams PM   flooding 3 right lanes blocked in both directions 1 lane open both directions unknown time to clear,0
622916542930382849,Caltrans8,2015-07-19 23:50:51+00:00, arizonadot yes 10 closed in both directions  desert center flooded  until water subsides ,,,official, ArizonaDOT yes 10 closed in both directions  Desert Center flooded  Until water subsides ,0
622912378120699904,Caltrans8,2015-07-19 23:34:18+00:00,turn around dont drown  never try to cross flooded streets and highways ,,,official,Turn around dont drown  Never try to cross flooded streets and highways ,1
622912196012421120,Caltrans8,2015-07-19 23:33:35+00:00,91 freeway  adams in riverside flooded in both directions  #1 lane open in both directions,#1,,official,91 freeway  Adams in Riverside flooded in both directions  #1 lane open in both directions,0
622892758223691776,Caltrans8,2015-07-19 22:16:21+00:00,rvco  sr-74 at sophie pm   flooding and downed power lines all lanes blocked eb wb unknown time to clear #caltrans8,#caltrans8,,official,RVCO  SR-74 at Sophie PM   flooding and downed power lines all lanes blocked EB WB unknown time to clear #caltrans8,0
622861699608104960,Caltrans8,2015-07-19 20:12:56+00:00,i-15 sb in cajon pass  #4 lane now open    all lanes open in the pass   #caltrans8,#4 #caltrans8,,official,I-15 SB in Cajon Pass  #4 lane now open    All lanes open in the Pass   #caltrans8,0
622861403473465344,Caltrans8,2015-07-19 20:11:45+00:00,#caltrans8 reminds motorists to be prepared for emergencies  carry water walking shoes or boots and first aid kit #beprepared,#caltrans8 #beprepared,,official,#caltrans8 reminds motorists to be prepared for emergencies  Carry water walking shoes or boots and first aid kit #beprepared,0
622839248484306944,Caltrans8,2015-07-19 18:43:43+00:00,sb 15 cajon pass crossover in effect for 10 weeks  expect delays and be ready for any emergency situation ,,,official,SB 15 Cajon Pass crossover in effect for 10 weeks  Expect delays and be ready for any emergency situation ,0
622839184068210689,Caltrans8,2015-07-19 18:43:27+00:00,have a full tank of gas before you get on he road  ease up on the gas in the pass ,,,official,Have a full tank of gas before you get on he road  Ease up on the gas in the Pass ,0
622839175499223042,Caltrans8,2015-07-19 18:43:25+00:00,15 sb in cajon pass  #4 lane now open  all lanes open in the pass,#4,,official,15 SB in Cajon Pass  #4 lane now open  All lanes open in the Pass,0
622797856018182144,Caltrans8,2015-07-19 15:59:14+00:00,sbco  i-15 valley wells rest area  pm 161  now open,,,official,SBCO  I-15 Valley Wells Rest Area  PM 161  now open,0
622769569896251392,Caltrans8,2015-07-19 14:06:50+00:00,update--i-15 valley wells rest area now open  #caltrans8,#caltrans8,,official,Update--I-15 Valley Wells Rest Area now open  #caltrans8,0
622700020207353856,Caltrans8,2015-07-19 09:30:28+00:00,update--sr-18  waterman  now open between marshall boulevard and 30 the street  #caltrans8,#caltrans8,,official,Update--SR-18  Waterman  now open between Marshall Boulevard and 30 the Street  #caltrans8,0
622625148999462912,Caltrans8,2015-07-19 04:32:57+00:00,sr-18  waterman  closed between marshall boulevard and 30th street due to accident  unknown duration  #caltrans8,#caltrans8,,official,SR-18  Waterman  closed between Marshall Boulevard and 30th Street due to accident  Unknown duration  #caltrans8,1
622557138909556736,Caltrans8,2015-07-19 00:02:43+00:00,update--eb i-40  post mile   lanes now open  #caltrans8,#caltrans8,,official,Update--EB I-40  post mile   lanes now open  #caltrans8,0
622555394448183297,Caltrans8,2015-07-18 23:55:47+00:00,update--sb i-15  sr-138--#4 lane to remain closed until 7 19 15 due to fire  #caltrans8,#4 #caltrans8,,official,Update--SB I-15  SR-138--#4 lane to remain closed until 7 19 15 due to fire  #caltrans8,1
622543135449686022,Caltrans8,2015-07-18 23:07:04+00:00,update--sr-2 from islip saddle to los angeles county line now open  #caltrans8,#caltrans8,,official,Update--SR-2 from Islip Saddle to Los Angeles County line now open  #caltrans8,0
622538114406449153,Caltrans8,2015-07-18 22:47:07+00:00,update--sr-38  valley of the falls--all lanes now open  #caltrans8,#caltrans8,,official,Update--SR-38  Valley of the Falls--all lanes now open  #caltrans8,0
622533763940130816,Caltrans8,2015-07-18 22:29:50+00:00,update--nb i-15 to wb sr-91 connector now open  #caltrans8,#caltrans8,,official,Update--NB I-15 to WB SR-91 connector now open  #caltrans8,0
622533351073816576,Caltrans8,2015-07-18 22:28:11+00:00,sr-38  valley of the falls--passenger bus hit rocks blocking one lane  unknown duration  #caltrans8,#caltrans8,,official,SR-38  Valley of the Falls--passenger bus hit rocks blocking one lane  Unknown duration  #caltrans8,0
622524412961665025,Caltrans8,2015-07-18 21:52:40+00:00,nb i-15 to wb sr-91 connector closed due to box truck collision  unknown duration  #caltrans8,#caltrans8,,official,NB I-15 to WB SR-91 connector closed due to box truck collision  Unknown duration  #caltrans8,1
622457596847505408,Caltrans8,2015-07-18 17:27:10+00:00,nb sb i-15 valley wells rest area closed  unknown duration  #caltrans8,#caltrans8,,official,NB SB I-15 Valley Wells Rest Area closed  Unknown duration  #caltrans8,1
622417637822345216,Caltrans8,2015-07-18 14:48:23+00:00,update--sb i-15 bypass lane now open  #caltrans8,#caltrans8,,official,Update--SB I-15 bypass lane now open  #caltrans8,0
622415405466976256,Caltrans8,2015-07-18 14:39:31+00:00,i-15 sb bypass lane in the cajon pass blocked due to collision  unknown duration  #caltrans8,#caltrans8,,official,I-15 SB bypass lane in the Cajon Pass blocked due to collision  Unknown duration  #caltrans8,1
622381839752265728,Caltrans8,2015-07-18 12:26:08+00:00,nb us-95  i-40-- all lanes now open  #caltrans8,#caltrans8,,official,NB US-95  I-40-- all lanes now open  #caltrans8,0
622356553333653504,Caltrans8,2015-07-18 10:45:39+00:00,update--i-15  sr-138--all nb lanes now open  #caltrans8,#caltrans8,,official,Update--I-15  SR-138--all NB lanes now open  #caltrans8,0
622354518450249728,Caltrans8,2015-07-18 10:37:34+00:00,update--i-15 at sr-138--#3 lane now open  #4 lane remains closed until further notice  #caltrans8,#3 #4 #caltrans8,,official,Update--I-15 at SR-138--#3 lane now open  #4 lane remains closed until further notice  #caltrans8,0
622338902276313089,Caltrans8,2015-07-18 09:35:31+00:00,us-95 from i-40 to stateline blocked in both directions due to flooding and mudslide  unknown duration  #caltrans8,#caltrans8,,official,US-95 from I-40 to stateline blocked in both directions due to flooding and mudslide  Unknown duration  #caltrans8,1
622310493336809472,Caltrans8,2015-07-18 07:42:38+00:00,update--sb i-15 #1 and #2 lanes now open  #3 and #4 lanes remain closed for fire equipment and road repair until further notice  #caltrans8,#1 #2 #3 #4 #caltrans8,,official,Update--SB I-15 #1 and #2 lanes now open  #3 and #4 lanes remain closed for fire equipment and road repair until further notice  #caltrans8,0
622299805998575616,Caltrans8,2015-07-18 07:00:10+00:00,sr-2 closed from islip saddle to la county line due to fire  #caltrans8,#caltrans8,,official,SR-2 closed from Islip Saddle to LA County line due to fire  #caltrans8,1
622262410582200320,Caltrans8,2015-07-18 04:31:34+00:00, thecrystalmg  ktla minor structural damage to the i-15 sb roadway repairs to take place shortly #caltrans8,#caltrans8,,official, theCrystalMG  KTLA Minor structural damage to the I-15 SB roadway repairs to take place shortly #caltrans8,0
622251859110162433,Caltrans8,2015-07-18 03:49:38+00:00,update--i-40 eb #1 lane closed all night  semi to be uprighted in the morning  #caltrans8,#1 #caltrans8,,official,Update--I-40 EB #1 lane closed all night  Semi to be uprighted in the morning  #caltrans8,1
622244129372831744,Caltrans8,2015-07-18 03:18:55+00:00,update-i-15 closed just north of sr-138 due to fire  all sb lanes closed and 2 left nb lanes closed  unknown duration  #caltrans8,#caltrans8,,official,Update-I-15 closed just north of SR-138 due to fire  All SB lanes closed and 2 left NB lanes closed  Unknown duration  #caltrans8,1
622235928627675136,Caltrans8,2015-07-18 02:46:20+00:00,update--i-40 wb lanes open #1 eb lane blocked  unknown duration  #caltrans8,#1 #caltrans8,,official,Update--I-40 WB lanes open #1 EB lane blocked  Unknown duration  #caltrans8,0
622235097283084288,Caltrans8,2015-07-18 02:43:02+00:00,for more information on the #northfire visit  ,#NorthFire,,official,For more information on the #NorthFire visit  ,0
622234800376705024,Caltrans8,2015-07-18 02:41:51+00:00,eb i-40  post mile   closed in both directions due to overturned semi and downed power lines  unknown duration  #caltrans8,#caltrans8,,official,EB I-40  post mile   closed in both directions due to overturned semi and downed power lines  Unknown duration  #caltrans8,1
622213827971694594,Caltrans8,2015-07-18 01:18:31+00:00,#northfire # ,#NorthFire #caltrans8pic,,official,#NorthFire # ,0
622213603538661377,Caltrans8,2015-07-18 01:17:37+00:00,#northfire # ,#NorthFire #caltrans8pic,,official,#NorthFire # ,0
622207199037759488,Caltrans8,2015-07-18 00:52:10+00:00,i-15 cajon pass #northfire spreads to approximately 3500 acres jumps freeway looking north of the nb sb  ,#NorthFire,,official,I-15 Cajon Pass #NorthFire spreads to approximately 3500 acres jumps freeway looking North of the NB SB  ,1
622189993864237056,Caltrans8,2015-07-17 23:43:48+00:00, abc7 chp is diverting to sr-138 off of the i-15,,,official, ABC7 CHP is diverting to SR-138 off of the I-15,0
622184264872804352,Caltrans8,2015-07-17 23:21:03+00:00,devore interchange project  ,,,official,Devore Interchange Project  ,0
622171480344936449,Caltrans8,2015-07-17 22:30:14+00:00, cajonpassrehab  devoreproject avoid i-15 #brushfire closes all sb lanes and is blocking 3 left lanes # ,#Brushfire #caltrans8pic,,official, Cajonpassrehab  DevoreProject Avoid I-15 #Brushfire closes ALL SB lanes and is blocking 3 left lanes # ,1
622168338614087680,Caltrans8,2015-07-17 22:17:45+00:00,if possible avoid i-15 in the cajon pass #chp diverting traffic # ,#CHP #Caltrans8pic,,official,If possible avoid I-15 in the Cajon Pass #CHP diverting traffic # ,1
622166917067870208,Caltrans8,2015-07-17 22:12:06+00:00,california schools cash in by taking the caltrans distraction school zone challenge  ,,,official,California Schools Cash In By Taking The Caltrans Distraction School Zone Challenge  ,0
622166159392116736,Caltrans8,2015-07-17 22:09:06+00:00, update  i-15 nb  3 lanes  and sb   oak hill rd  closed due to #brushfire just n of sr-138 in the  ,#BrushFire,,official, UPDATE  I-15 NB  3 lanes  and SB   Oak Hill Rd  closed due to #BrushFire just N of SR-138 in the  ,1
622161317688946688,Caltrans8,2015-07-17 21:49:51+00:00,commuter alert  i-15 nb   sr-138  and sb   oak hill rd  closed due to #brushfire just n of sr-138 in the median heavy impacts to traffic,#BrushFire,,official,Commuter Alert  I-15 NB   SR-138  and SB   Oak Hill Rd  closed due to #BrushFire just N of SR-138 in the median heavy impacts to traffic,1
622159104878882816,Caltrans8,2015-07-17 21:41:04+00:00,world renowned experts confer focus on corrosion protection for tower anchor rods  ,,,official,World Renowned Experts Confer Focus on Corrosion Protection for Tower Anchor Rods  ,0
622146100917612544,Caltrans8,2015-07-17 20:49:24+00:00, caltranshq caltrans news flash #37 - distraction school zone challenge   #distracteddriving #justdontdoit,#37 #Distracteddriving #Justdontdoit,,official, CaltransHQ Caltrans News Flash #37 - Distraction School Zone Challenge   #Distracteddriving #Justdontdoit,0
622139701147881472,Caltrans8,2015-07-17 20:23:58+00:00,7 17  cajonpassrehab 8 pm - sb #4 lane from n of runaway truck ramp to blue cut alt ramp closures at sr138 and cleghorn as necessary,#4,,official,7 17  CajonPassRehab 8 PM - SB #4 lane from N of Runaway Truck Ramp to Blue Cut alt ramp closures at SR138 and Cleghorn as necessary,0
622120979242717184,Caltrans8,2015-07-17 19:09:34+00:00,sr 91 hov full closures downtown riverside  ,,,official,SR 91 HOV FULL CLOSURES DOWNTOWN RIVERSIDE  ,0
622093699359621120,Caltrans8,2015-07-17 17:21:10+00:00,rt  cajonpassrehab thank you all for your patience as we complete this project   devoreproject   #caltrans8,#caltrans8,,official,RT  CajonPassRehab Thank you all for your patience as we complete this project   DevoreProject   #caltrans8,0
622089645698842624,Caltrans8,2015-07-17 17:05:04+00:00,i-15 cajon pass weekly commuter alert  ,,,official,I-15 Cajon Pass Weekly Commuter Alert  ,0
622087769888817152,Caltrans8,2015-07-17 16:57:36+00:00,#thepaininthepasswillnotlast   #caltrans8,#ThePaininthePasswillNOTLast #caltrans8,,official,#ThePaininthePasswillNOTLast   #caltrans8,0
622083334928269312,Caltrans8,2015-07-17 16:39:59+00:00,from  heraldnews1 -  construction will create more delays on interstate 15 in cajon pass    #caltrans8,#caltrans8,,official,From  HeraldNews1 -  Construction will create more delays on Interstate 15 in Cajon Pass    #caltrans8,1
622080580474249216,Caltrans8,2015-07-17 16:29:02+00:00,  final update   sbco  sr-210 wb at highland-arden san bernardino vehicle vs ped all lanes now open #caltrans8,#caltrans8,,official,  FINAL UPDATE   SBCO  SR-210 WB at Highland-Arden San Bernardino vehicle vs ped all lanes now open #caltrans8,0
622072627406991360,Caltrans8,2015-07-17 15:57:26+00:00,from  heraldnews1 - inside look at #caltrans8 southern research lab in fontana  ,#caltrans8,,official,From  HeraldNews1 - Inside Look at #caltrans8 Southern Research Lab in Fontana  ,0
622068179939033089,Caltrans8,2015-07-17 15:39:46+00:00,sbco  sr-330  mid passing lane pm   solo vehicle collision no lanes blocked unknown time to clear #caltrans8,#caltrans8,,official,SBCO  SR-330  Mid Passing Lane PM   solo vehicle collision no lanes blocked unknown time to clear #caltrans8,0
622066746791469056,Caltrans8,2015-07-17 15:34:04+00:00,# ,#Caltrans8pic,,official,# ,0
622065263232552960,Caltrans8,2015-07-17 15:28:10+00:00,in case you missed it  i-15 cajon pass press conference now in full hd  with project info from devore & sr-138  ,,,official,In case you missed it  I-15 Cajon Pass Press Conference now in Full HD  With Project Info from Devore & SR-138  ,0
622035459594670080,Caltrans8,2015-07-17 13:29:45+00:00,  update   sbco  sr-210 wb at highland-arden san bernardino vehicle vs ped 2 right lanes blocked est time to clear is 830am #caltrans8,#caltrans8,,official,  UPDATE   SBCO  SR-210 WB at Highland-Arden San Bernardino vehicle vs ped 2 right lanes blocked est time to clear is 830am #caltrans8,0
622024158973689856,Caltrans8,2015-07-17 12:44:50+00:00,sbco  sr-210 wb at highland-arden san bernardino vehicle vs ped #2 & #3 lanes blocked est time to clear is 3 hours #caltrans8,#2 #3 #caltrans8,,official,SBCO  SR-210 WB at Highland-Arden San Bernardino vehicle vs ped #2 & #3 lanes blocked est time to clear is 3 hours #caltrans8,0
621865073477328896,Caltrans8,2015-07-17 02:12:41+00:00,rt  cal fire “if you fly we can’t”   … #caltrans8,#caltrans8,,official,RT  CAL FIRE “If you fly we can’t”   … #caltrans8,0
621830911135514624,Caltrans8,2015-07-16 23:56:56+00:00, cajonpassrehab for 7 16 15 - please note the following lane closures for the i-15 cajon pass paving project  ,,,official, CajonPassRehab For 7 16 15 - Please note the following lane closures for the I-15 Cajon Pass Paving Project  ,1
621817935007510529,Caltrans8,2015-07-16 23:05:23+00:00,update  sr-74  grand--all lanes now open from earlier brush fire  #caltrans8,#caltrans8,,official,Update  SR-74  Grand--all lanes now open from earlier brush fire  #caltrans8,0
621812688570728448,Caltrans8,2015-07-16 22:44:32+00:00,i-15 cajon pass rehab project press conf  english -   spanish -   #thepaininthepasswillnotlast,#ThePaininthePassWillNOTLast,,official,I-15 Cajon Pass Rehab Project Press Conf  English -   Spanish -   #ThePaininthePassWillNOTLast,0
621812550028656640,Caltrans8,2015-07-16 22:43:59+00:00,july 15 cajon pass press conference  spanish     via  youtube,,,official,July 15 Cajon Pass Press Conference  Spanish     via  YouTube,0
621808447743488000,Caltrans8,2015-07-16 22:27:41+00:00,sb sr-71 to eb sr-91 connector--one lane closed on eb sr-91 until 8    for construction activity  #caltrans8,#caltrans8,,official,SB SR-71 to EB SR-91 connector--one lane closed on EB SR-91 until 8    for construction activity  #caltrans8,1
621805652185255936,Caltrans8,2015-07-16 22:16:34+00:00,15-123 i-215 bi-county i-10 connector closures for july 2015  ,,,official,15-123 I-215 Bi-County I-10 Connector Closures for July 2015  ,1
621805650067222528,Caltrans8,2015-07-16 22:16:34+00:00,courtesy post 91hov work near ivy street  ,,,official,Courtesy Post 91HOV work near Ivy Street  ,0
621805647760244736,Caltrans8,2015-07-16 22:16:33+00:00,15-130a bridge rehabilitation week of july 20 2015  ,,,official,15-130a Bridge Rehabilitation week of July 20 2015  ,0
621797845226553345,Caltrans8,2015-07-16 21:45:33+00:00,15-129 sr-60 55hour weekend closures  ,,,official,15-129 SR-60 55hour weekend closures  ,1
621797843112558593,Caltrans8,2015-07-16 21:45:32+00:00,15-128 i-10 pavement rehab week of july 20 2015  ,,,official,15-128 I-10 Pavement Rehab week of July 20 2015  ,0
621788709499838464,Caltrans8,2015-07-16 21:09:15+00:00,caltrans district 8 - july 15 cajon pass press conference    via  youtube,,,official,Caltrans District 8 - July 15 Cajon Pass Press Conference    via  YouTube,0
621727129521106944,Caltrans8,2015-07-16 17:04:33+00:00,courtesy post  now for i-10 jefferson for july 15-17 2015  ,,,official,Courtesy Post  NOW for I-10 Jefferson for July 15-17 2015  ,0
621711454895345664,Caltrans8,2015-07-16 16:02:16+00:00,sr 74 between lake elsinore and orange county line under chp escort due to fire police activity until further notice  post miles 7 to   ,,,official,SR 74 between Lake Elsinore and Orange County line under CHP escort due to fire police activity until further notice  post miles 7 to   ,1
621680744868499456,Caltrans8,2015-07-16 14:00:14+00:00,one way traffic control on riv county side of sr-74 in effect  7am  hard closure to remain on la county side  unknown duration  #caltrans8,#caltrans8,,official,One way traffic control on RIV County side of SR-74 in effect  7am  Hard closure to remain on LA County side  Unknown duration  #caltrans8,1
621660349184495616,Caltrans8,2015-07-16 12:39:11+00:00,sr-74 remains closed in both directions from lake elsinore to orange county due to brushfire police activity  unknown duration  #caltrans8,#caltrans8,,official,SR-74 remains closed in both directions from Lake Elsinore to Orange County due to brushfire police activity  Unknown duration  #caltrans8,1
621538688112140288,Caltrans8,2015-07-16 04:35:45+00:00,update-brushfire on sr-74  lookout point  wb closed  grand  eb closed  antonio pkwy near orco maintenance  unknown duration  #caltrans8,#caltrans8,,official,Update-Brushfire on SR-74  Lookout Point  WB closed  Grand  EB closed  Antonio Pkwy near Orco Maintenance  Unknown duration  #caltrans8,1
621526258489389056,Caltrans8,2015-07-16 03:46:22+00:00,update-brushfire  sr-74 & lookout  wb closed  grand and eb closed  north main divide near orco maintenance  unknown duration  #caltrans8,#caltrans8,,official,Update-Brushfire  SR-74 & Lookout  WB closed  Grand and EB closed  North Main Divide near Orco Maintenance  Unknown duration  #caltrans8,1
621522000834613248,Caltrans8,2015-07-16 03:29:26+00:00,brushfire at sr-74  lookout  wb closed at grand  eb closed at orco maintenance  unknown duration  #caltrans8,#caltrans8,,official,Brushfire at SR-74  Lookout  WB closed at Grand  EB closed at Orco Maintenance  Unknown duration  #caltrans8,1
621420789104017408,Caltrans8,2015-07-15 20:47:16+00:00,update  riverside corona  eb91  green river all lanes now open  #caltrans8,#caltrans8,,official,UPDATE  RIVERSIDE CORONA  EB91  GREEN RIVER ALL LANES NOW OPEN  #caltrans8,0
621402795485347840,Caltrans8,2015-07-15 19:35:46+00:00,update  riverside corona  eb91 green river off ramp now open--only 1 right lane still blocked  heavy traffic  #caltrans8,#caltrans8,,official,UPDATE  RIVERSIDE CORONA  EB91 GREEN RIVER OFF RAMP NOW OPEN--ONLY 1 RIGHT LANE STILL BLOCKED  HEAVY TRAFFIC  #caltrans8,0
621373804611108864,Caltrans8,2015-07-15 17:40:34+00:00,new crossovers on i-15 in cajon pass to begin july 17  ,,,official,New Crossovers on I-15 in Cajon Pass to Begin July 17  ,0
621370105927221248,Caltrans8,2015-07-15 17:25:52+00:00,correction  sb-15 to sb-215 ramp open   devoreproject on schedule for completion in 2016 #caltrans8   ,#caltrans8,,official,Correction  SB-15 to SB-215 ramp open   DevoreProject on schedule for completion in 2016 #caltrans8   ,0
621368977042714624,Caltrans8,2015-07-15 17:21:23+00:00,new traffic configuration in cajon pass this friday  #caltrans8  cajonpassrehab   ,#caltrans8,,official,New traffic configuration in Cajon Pass this Friday  #caltrans8  CajonPassRehab   ,0
621367784065380352,Caltrans8,2015-07-15 17:16:38+00:00,60 mph speed limit on i-15 within construction zone slow down  #caltrans8  cajonpassrehab   ,#caltrans8,,official,60 MPH speed limit on I-15 within construction zone slow down  #caltrans8  CajonPassRehab   ,0
621367162016501760,Caltrans8,2015-07-15 17:14:10+00:00,nb-15 to sb-215 new ramp now open   devoreproject on schedule for completion in 2016 #caltrans8   ,#caltrans8,,official,NB-15 to SB-215 new ramp now open   DevoreProject on schedule for completion in 2016 #caltrans8   ,0
621366241874341888,Caltrans8,2015-07-15 17:10:31+00:00,quick change moveable barrier machine for new crossover lanes  cajonpassrehab # ,#caltrans8pic,,official,Quick Change Moveable Barrier machine for new crossover lanes  CajonPassRehab # ,0
621365005477355520,Caltrans8,2015-07-15 17:05:36+00:00,i-15 cajon pass new crossover lanes to go in this friday #caltrans8  cajonpassrehab   ,#caltrans8,,official,I-15 Cajon Pass new crossover lanes to go in this Friday #caltrans8  CajonPassRehab   ,0
621361115562295297,Caltrans8,2015-07-15 16:50:08+00:00,prep for i-15 press conference new crossover lanes this friday morning #caltrans8  cajonpassrehab   ,#caltrans8,,official,Prep for I-15 Press Conference new crossover lanes this Friday morning #caltrans8  CajonPassRehab   ,0
621356394101534726,Caltrans8,2015-07-15 16:31:23+00:00,update  riverside corona  eb91 green river off ramp now open--2 right lanes still blocked  heavy traffic  #caltrans8,#caltrans8,,official,UPDATE  RIVERSIDE CORONA  EB91 GREEN RIVER OFF RAMP NOW OPEN--2 RIGHT LANES STILL BLOCKED  HEAVY TRAFFIC  #caltrans8,0
621346618831454208,Caltrans8,2015-07-15 15:52:32+00:00,riverside corona  eb91 2 right lanes blocked & green river off ramp clsd as firefighters deal with hot spots  heavy traffic  #caltrans8,#caltrans8,,official,RIVERSIDE CORONA  EB91 2 RIGHT LANES BLOCKED & GREEN RIVER OFF RAMP CLSD AS FIREFIGHTERS DEAL WITH HOT SPOTS  HEAVY TRAFFIC  #caltrans8,0
621307996409348096,Caltrans8,2015-07-15 13:19:04+00:00,riverside corona  eb91 2 right lanes blocked & green river off ramp clsd heavy traffic #caltrans8,#caltrans8,,official,RIVERSIDE CORONA  EB91 2 RIGHT LANES BLOCKED & GREEN RIVER OFF RAMP CLSD HEAVY TRAFFIC #caltrans8,0
621249087891968001,Caltrans8,2015-07-15 09:24:59+00:00,eb91 jwo county line 2 rt lns blkd & green river off ramp clsd eto ukn #caltrans8,#caltrans8,,official,EB91 JWO COUNTY LINE 2 RT LNS BLKD & GREEN RIVER OFF RAMP CLSD ETO UKN #caltrans8,0
620730195843117057,Caltrans8,2015-07-13 23:03:05+00:00,update  nb-215 north of baseline-traffic collision blocking 3 left lanes  unknown duration  #caltrans8,#caltrans8,,official,Update  NB-215 North of Baseline-Traffic collision blocking 3 left lanes  Unknown duration  #caltrans8,0
620729309485907968,Caltrans8,2015-07-13 22:59:34+00:00,courtesy post  91 project in corona for july 10-18 2015  ,,,official,Courtesy Post  91 Project in Corona for July 10-18 2015  ,0
620729308051431424,Caltrans8,2015-07-13 22:59:34+00:00,courtesy post  i-215 newport interchange project for july 13-17 2015  ,,,official,Courtesy Post  I-215 Newport Interchange Project for July 13-17 2015  ,0
620727134332522496,Caltrans8,2015-07-13 22:50:56+00:00,n215 north of baseline traffic collision blocking hov & #1 lane eto ukn #caltrans8,#1 #caltrans8,,official,N215 NORTH OF BASELINE TRAFFIC COLLISION BLOCKING HOV & #1 LANE ETO UKN #caltrans8,0
620697978450259968,Caltrans8,2015-07-13 20:55:04+00:00,sr-91 hov project ivy street closures july 17 2015  ,,,official,SR-91 HOV Project Ivy street closures July 17 2015  ,1
620689919107706880,Caltrans8,2015-07-13 20:23:03+00:00,15-127 where to find traffic conditions  ,,,official,15-127 Where to Find Traffic Conditions  ,0
620689917669015552,Caltrans8,2015-07-13 20:23:02+00:00,15-128 i-10 bridge rehabilitation project week of july 13 2015  ,,,official,15-128 I-10 Bridge Rehabilitation Project week of July 13 2015  ,0
620676606399545344,Caltrans8,2015-07-13 19:30:09+00:00,update  eb-60 west of jack rabbit trail--all lanes now open  #caltrans8,#caltrans8,,official,Update  EB-60 West of Jack Rabbit Trail--all lanes now open  #caltrans8,0
620645779741536256,Caltrans8,2015-07-13 17:27:39+00:00,eb60 west of jack rabbit trail #2 lane blocked due to brush fire eto ukn #caltrans8,#2 #caltrans8,,official,EB60 WEST OF JACK RABBIT TRAIL #2 LANE BLOCKED DUE TO BRUSH FIRE ETO UKN #caltrans8,1
620166523336978432,Caltrans8,2015-07-12 09:43:15+00:00,update  ontario e10 e o vineyard ave all lanes open #caltrans8,#caltrans8,,official,UPDATE  ONTARIO E10 E O VINEYARD AVE ALL LANES OPEN #caltrans8,0
620162153572659200,Caltrans8,2015-07-12 09:25:54+00:00,ontario  e10 e o vineyard ave 2 left lanes blocked eto 30 mins #caltrans8,#caltrans8,,official,ONTARIO  E10 E O VINEYARD AVE 2 LEFT LANES BLOCKED ETO 30 MINS #caltrans8,1
620134843532320768,Caltrans8,2015-07-12 07:37:22+00:00,update  riverside  w91 w o adams st all lanes open #caltrans8,#caltrans8,,official,UPDATE  RIVERSIDE  W91 W O ADAMS ST ALL LANES OPEN #caltrans8,0
620128239462281216,Caltrans8,2015-07-12 07:11:08+00:00,riverside  w91 w o adams st 3 right lanes blkd eto 30 mins #caltrans8,#caltrans8,,official,RIVERSIDE  W91 W O ADAMS ST 3 RIGHT LANES BLKD ETO 30 MINS #caltrans8,0
619658372548169732,Caltrans8,2015-07-11 00:04:03+00:00,15-120a sr-60 55-hour closures  ,,,official,15-120a Sr-60 55-hour closures  ,1
619650198105489408,Caltrans8,2015-07-10 23:31:34+00:00,15-123 i-215 bi-county connector closures  ,,,official,15-123 I-215 Bi-County Connector Closures  ,1
619650196385869825,Caltrans8,2015-07-10 23:31:34+00:00,i-10 tippecanoe week of july 13 2015  ,,,official,I-10 Tippecanoe week of July 13 2015  ,0
619650194611658752,Caltrans8,2015-07-10 23:31:33+00:00,15-125 i-10 pavement rehab week of july 13  ,,,official,15-125 I-10 Pavement Rehab week of July 13  ,0
619650192678105089,Caltrans8,2015-07-10 23:31:33+00:00,devore interchange week of july 13 2015  ,,,official,Devore Interchange week of July 13 2015  ,0
619648177793187840,Caltrans8,2015-07-10 23:23:32+00:00,caltrans takes in-depth look at transportation lab  ,,,official,Caltrans Takes In-Depth Look at Transportation Lab  ,0
619287708649717760,Caltrans8,2015-07-09 23:31:10+00:00,upcoming roadwork  district 8 construction & maintenance work  ,,,official,Upcoming Roadwork  District 8 Construction & Maintenance Work  ,0
619284568676429825,Caltrans8,2015-07-09 23:18:41+00:00,upcoming roadwork  district 8 construction & maintenance work   #caltrans8,#caltrans8,,official,Upcoming Roadwork  District 8 Construction & Maintenance Work   #caltrans8,0
